,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered
0,11412 WASHINGTON PL,C,2.0,1.0,1950.0,2121.8,2022/01/24,No,Rented,True
0,11412 WASHINGTON PL,B,2.0,1.0,1950.0,0.0,2022/01/24,No,Rented,True
0,90232 4033 HARTER AVE,4023,2.0,2.0,1948.0,1700.0,2022/01/24,No,Rented,True
0,5314 KINSTON AVE,5314,2.0,1.0,1951.0,1750.0,2022/01/24,No,Rented,True
0,10842 OREGON AVE,0,3.0,1.0,1950.0,4500.0,2022/01/24,No,Rented,True
0,11412 WASHINGTON PL,A,2.0,1.0,1950.0,2015.71,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,5,1.0,1.0,1923.0,1200.0,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,2,0.0,1.0,1923.0,600.0,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,3,0.0,1.0,1923.0,1200.0,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,1,0.0,1.0,1923.0,1600.0,2022/01/24,No,Rented,True
0,11412 WASHINGTON PL,D,2.0,1.0,1950.0,2227.89,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,4,0.0,1.0,1923.0,770.0,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,10,1.0,1.0,1923.0,2000.0,2022/01/24,No,Vacant,True
0,4052 LA SALLE AVE,6,0.0,1.0,1923.0,850.0,2022/01/24,No,Rented,True
0,4052 LA SALLE AVE,7,0.0,1.0,1923.0,1300.0,2022/01/24,No,Rented,True
0,1209 RAINTREE CIR,1209,1.0,1.0,1972.0,2090.0,2022/01/23,No,Rented,True
0,7411 HANNUM AVE,102,2.0,2.5,1997.0,5050.0,2022/01/23,No,Rented,True
0,5875 DOVERWOOD DR,101,2.0,2.0,1970.0,1700.0,2022/01/22,No,Rented,True
0,4828 HOLLOW CORNER RD,195,1.0,1.0,1971.0,2000.0,2022/01/22,No,Rented,True
0,5674 WINDSOR WAY,208,1.0,1.0,1978.0,2200.0,2022/01/22,No,Rented,True
0,4054 MADISON AVE,A,1.0,1.0,1939.0,1795.0,2022/01/21,No,Rented,True
0,4068 MADISON AVE,A,1.0,1.0,1949.0,2111.0,2022/01/21,No,Rented,True
0,12310 SUMMERTIME LN,310,1.0,1.0,1973.0,3100.0,2022/01/21,No,Rented,True
0,5215 SEPULVEDA BLVD,15A,3.0,2.5,1965.0,3850.0,2022/01/21,No,Rented,True
0,4820 HOLLOW CORNER RD,265,3.0,2.0,1973.0,3524.5,2022/01/21,No,Rented,True
0,6355 GREEN VALLEY CIR,107,2.0,2.0,1972.0,1854.0,2022/01/21,No,Rented,True
0,5652 CANTERBURY DR,5652,2.0,2.5,1984.0,3500.0,2022/01/21,No,Rented,True
0,4054 MADISON AVE,D,1.0,1.0,1939.0,1475.0,2022/01/21,No,Rented,True
0,4068 MADISON AVE,B,1.0,1.0,1949.0,1975.0,2022/01/21,No,Rented,True
0,4054 MADISON AVE,E,1.0,1.0,1939.0,1500.0,2022/01/21,No,Rented,True
0,4907 INDIAN WOOD RD,207,3.0,2.0,1973.0,3300.0,2022/01/21,No,Rented,True
0,4068 MADISON AVE,House,2.0,1.0,1949.0,3395.0,2022/01/21,No,Rented,True
0,4054 MADISON AVE,B,1.0,1.0,1939.0,1475.0,2022/01/21,No,Rented,True
0,4054 MADISON AVE,C,1.0,1.0,1939.0,1525.0,2022/01/21,No,Rented,True
0,4054 MADISON AVE,F,1.0,1.0,1939.0,2050.0,2022/01/21,No,Rented,True
0,6500 GREEN VALLEY CIR,13219,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13221,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13217,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13215,1.0,1.0,1978.0,2641.0,2022/01/20,No,Rented,True
0,3303 SUMMERTIME LN,3303,2.0,2.0,1973.0,2250.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13213,1.0,1.0,1978.0,0.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11101,1.0,1.0,1978.0,2260.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13211,1.0,1.0,1978.0,2641.0,2022/01/20,No,Rented,True
0,3314 FAY AVE,3316,2.0,1.0,1969.0,2800.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,12103,1.0,1.0,1978.0,2506.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13209,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,12105,1.0,1.0,1978.0,2506.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13207,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13205,1.0,1.0,1978.0,2235.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13315,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11207,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,10860 FAIRBANKS WAY,1,4.0,2.5,1938.0,6000.0,2022/01/20,No,Rented,True
0,10731 WHITBURN ST,1,3.0,1.0,1948.0,4000.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13223,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11117,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13309,1.0,1.0,1978.0,2495.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12101,1.0,1.0,1978.0,2506.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13313,1.0,1.0,1978.0,2716.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13307,1.0,1.0,1978.0,2751.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13305,1.0,1.0,1978.0,2495.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11335,1.0,1.0,1978.0,2531.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13303,1.0,1.0,1978.0,2866.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11119,1.0,1.0,1978.0,2541.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13301,1.0,1.0,1978.0,2531.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13233,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13231,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13229,1.0,1.0,1978.0,2200.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13227,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13225,1.0,1.0,1978.0,2260.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13311,1.0,1.0,1978.0,2495.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13203,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,12307,1.0,1.0,1978.0,2531.0,2022/01/20,No,Vacant,True
0,4335 ELENDA ST,1,3.0,1.0,1942.0,4625.0,2022/01/20,No,Rented,True
0,10745 STEPHON TER,1,3.0,2.0,1956.0,3850.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11111,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13101,1.0,1.0,1978.0,2791.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13103,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12201,1.0,1.0,1978.0,2741.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12305,1.0,1.0,1978.0,2365.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11115,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12205,1.0,1.0,1978.0,2200.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12207,1.0,1.0,1978.0,2200.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12301,1.0,1.0,1978.0,2365.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12303,1.0,1.0,1978.0,2531.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11113,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,4838 HOLLOW CORNER RD,317,2.0,1.0,1971.0,2300.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11109,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13201,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13121,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11103,1.0,1.0,1978.0,2260.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13123,1.0,1.0,1978.0,2776.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13125,1.0,1.0,1978.0,2641.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11121,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13127,1.0,1.0,1978.0,2776.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13129,1.0,1.0,1978.0,2456.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13131,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13133,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,12107,1.0,1.0,1978.0,2200.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13119,1.0,1.0,1978.0,2926.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13117,1.0,1.0,1978.0,2776.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13105,1.0,1.0,1978.0,2776.0,2022/01/20,No,Vacant,True
0,10845 PICKFORD WAY,1,2.0,1.0,1947.0,4200.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13107,1.0,1.0,1978.0,2266.0,2022/01/20,No,Rented,True
0,10923 CULVER BLVD,1,2.0,1.0,1948.0,2600.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13109,1.0,1.0,1978.0,2641.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13111,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11107,1.0,1.0,1978.0,2260.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11105,1.0,1.0,1978.0,2541.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13113,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13115,1.0,1.0,1978.0,2266.0,2022/01/20,No,Vacant,True
0,1111 SUMMERTIME LN,1111,1.0,1.0,1973.0,2313.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13325,1.0,1.0,1978.0,2275.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11333,1.0,1.0,1978.0,2531.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11313,1.0,1.0,1978.0,2365.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11305,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,4919 INDIAN WOOD RD,495,2.0,2.0,1973.0,450.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11303,1.0,1.0,1978.0,2365.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11301,1.0,1.0,1978.0,2365.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11201,1.0,1.0,1978.0,2260.0,2022/01/20,No,Vacant,True
0,4106 MCLAUGHLIN AVE,1,3.0,3.0,1987.0,3925.0,2022/01/20,No,Rented,True
0,4106 MCLAUGHLIN AVE,2,2.0,2.0,1987.0,2752.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11235,1.0,1.0,1978.0,2456.0,2022/01/20,No,Rented,True
0,4106 MCLAUGHLIN AVE,3,2.0,2.0,1987.0,2956.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11135,1.0,1.0,1978.0,2456.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11311,1.0,1.0,1978.0,2616.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13317,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11309,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11307,1.0,1.0,1978.0,2566.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11133,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11233,1.0,1.0,1978.0,2456.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11203,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11221,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11219,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11217,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11215,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11213,1.0,1.0,1978.0,2456.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11211,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,10748 WHITBURN ST,19748,3.0,2.0,1952.0,3800.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11209,1.0,1.0,1978.0,2441.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11223,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,7111 SUMMERTIME LN,1,1.0,1.0,1973.0,2350.0,2022/01/20,No,Rented,True
0,4106 MCLAUGHLIN AVE,4,3.0,2.0,1987.0,3700.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11231,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11229,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11227,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11225,1.0,1.0,1978.0,2290.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11205,1.0,1.0,1978.0,2776.0,2022/01/20,No,Rented,True
0,4245 LA SALLE AVE,1,2.0,1.75,1975.0,3750.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11325,1.0,1.0,1978.0,2516.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13333,1.0,1.0,1978.0,2365.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11125,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11323,1.0,1.0,1978.0,2616.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11315,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11127,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13331,1.0,1.0,1978.0,2275.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13319,1.0,1.0,1978.0,2516.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13321,1.0,1.0,1978.0,2275.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,13323,1.0,1.0,1978.0,2866.0,2022/01/20,No,Rented,True
0,4145 TILDEN AVE,1,2.0,1.0,1958.0,0.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11123,1.0,1.0,1978.0,2491.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11331,1.0,1.0,1978.0,2365.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13327,1.0,1.0,1978.0,2275.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11329,1.0,1.0,1978.0,2616.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,13329,1.0,1.0,1978.0,2275.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11327,1.0,1.0,1978.0,2616.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11317,1.0,1.0,1978.0,2365.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,11131,1.0,1.0,1978.0,2290.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11129,1.0,1.0,1978.0,2441.0,2022/01/20,No,Rented,True
0,6500 GREEN VALLEY CIR,12203,1.0,1.0,1978.0,2260.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11319,1.0,1.0,1978.0,2851.0,2022/01/20,No,Vacant,True
0,6500 GREEN VALLEY CIR,11321,1.0,1.0,1978.0,2616.0,2022/01/20,No,Rented,True
0,4049 VAN BUREN PL,4053,2.0,2.0,1966.0,1500.0,2022/01/19,No,Rented,True
0,4049 VAN BUREN PL,4051,2.0,2.0,1966.0,1500.0,2022/01/19,No,Rented,True
0,11405 SEGRELL WAY,1,3.0,1.0,1952.0,2000.0,2022/01/19,No,Rented,True
0,8932 CARSON ST,1,3.0,2.0,1924.0,3700.0,2022/01/19,No,Rented,True
0,6000 CANTERBURY DR,D105,1.0,1.0,1971.0,1000.0,2022/01/19,No,Rented,True
0,3311 SHERBOURNE DR,3311,2.0,1.0,1944.0,3500.0,2022/01/19,No,Rented,True
0,3311 SHERBOURNE DR,3315,2.0,1.0,1944.0,2050.0,2022/01/19,No,Rented,True
0,3311 SHERBOURNE DR,3315.5,1.0,1.0,1944.0,1850.0,2022/01/19,No,Rented,True
0,4049 VAN BUREN PL,4049,2.0,2.0,1966.0,1900.0,2022/01/19,No,Rented,True
0,4174 IRVING PL,1,3.0,1.0,1916.0,3142.0,2022/01/19,No,Rented,True
0,3823 SAWTELLE BLVD.,3825,2.0,1.0,1952.0,2650.0,2022/01/14,No,Rented,True
0,3823 SAWTELLE BLVD.,3823,1.0,1.0,1952.0,1895.0,2022/01/14,No,Rented,True
0,3823 SAWTELLE BLVD.,3825.5,2.0,1.0,1952.0,2300.0,2022/01/14,No,Rented,True
0,3823 SAWTELLE BLVD.,3823.5,1.0,1.0,1952.0,1875.0,2022/01/14,No,Rented,True
0,3851 HURON AVE,B,2.0,1.5,1964.0,2350.0,2022/01/03,No,,True
0,3957 HURON AVE,House,4.0,2.0,1954.0,1800.0,2022/01/03,No,Rented,True
0,3851 HURON AVE,A,2.0,1.5,1964.0,0.0,2022/01/03,No,Vacant,True
0,6300 GREEN VALLEY CIR,6210-107,1.0,1.0,1968.0,2074.0,2022/01/01,No,Rented,True
0,4074 LA SALLE AVE,4072,1.0,1.0,1923.0,1800.0,2022/01/01,No,,True
0,4074 LA SALLE AVE,4074,2.0,1.0,1923.0,1850.0,2022/01/01,No,,True
0,6300 GREEN VALLEY CIR,6300-318,2.0,2.0,1968.0,2665.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6140-112,1.0,2.0,1968.0,2571.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6140-202,2.0,2.0,1968.0,2729.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,5,1.0,1.0,1962.0,1775.0,2022/01/01,No,Rented,True
0,5845 DOVERWOOD DR,318,3.0,2.0,1970.0,3750.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,6,1.0,1.0,1962.0,1600.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6160-206,2.0,2.0,1968.0,2474.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,7,1.0,1.0,1962.0,1650.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6140-114,1.0,2.0,1968.0,2375.95,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,3,1.0,1.0,1962.0,2600.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6140-204,2.0,2.0,1968.0,2903.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-312,2.0,2.0,1968.0,2564.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-316,2.0,2.0,1968.0,2807.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,8,1.0,1.0,1962.0,1350.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,2,1.0,1.0,1962.0,1650.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-310,2.0,2.0,1968.0,2582.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-314,2.0,2.0,1968.0,2425.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6300-320,2.0,2.0,1968.0,3116.0,2022/01/01,No,Rented,True
0,7217 RAINTREE CIR,217,2.0,3.0,1972.0,2850.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,4,1.0,1.0,1962.0,2500.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6140-206,2.0,2.0,1968.0,2851.0,2022/01/01,No,Rented,True
0,10144 CULVER BLVD,1,1.0,1.0,1962.0,1700.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6410-228,1.0,2.0,1960.0,2609.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-308,2.0,2.0,1968.0,2508.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-200,1.0,1.0,1968.0,1954.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-308,2.0,2.0,1968.0,2474.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-104,1.0,1.0,1968.0,2136.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6330-205,2.0,2.0,1968.0,2371.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-106,1.0,1.0,1968.0,1814.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-111,1.0,1.0,1968.0,1877.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-113,2.0,2.0,1968.0,2219.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-306,1.0,1.0,1968.0,1937.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-319,1.0,1.0,1968.0,1804.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-110,1.0,1.0,1968.0,2071.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-313,2.0,2.0,1968.0,2787.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-114,2.0,2.0,1968.0,2306.0,2022/01/01,No,Rented,True
0,4136 MILDRED AVE,4136.5,2.0,1.0,1924.0,1170.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-311,1.0,1.0,1968.0,1863.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-202,2.0,2.0,1968.0,2784.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-112,2.0,2.0,1968.0,2865.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-304,1.0,1.0,1968.0,2112.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-115,1.0,1.0,1968.0,1933.0,2022/01/01,No,Rented,True
0,12314 WASHINGTON PL,B,2.0,1.0,1950.0,1785.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-117,1.0,1.0,1968.0,2232.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-302,2.0,2.0,1968.0,2286.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-102,2.0,2.0,1968.0,2652.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-100,1.0,1.0,1968.0,1970.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-306,2.0,2.0,1968.0,2328.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6160-104,2.0,2.0,1968.0,2795.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-100,2.0,2.0,1968.0,2511.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6300-102,1.0,1.0,1968.0,1850.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6210-321,1.0,1.0,1968.0,2001.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6160-106,2.0,2.0,1968.0,2883.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-101,2.0,2.0,1968.0,2275.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6210-323,1.0,1.0,1968.0,2198.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6330-201,2.0,2.0,1968.0,2827.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-105,1.0,1.0,1968.0,2098.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6210-325,1.0,1.0,1968.0,1979.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6300-100,1.0,1.0,1968.0,1966.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-321,1.0,1.0,1968.0,1862.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-107,2.0,2.0,1968.0,2375.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-312,2.0,2.0,1968.0,2518.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6220-310,1.0,1.0,1968.0,2284.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6210-327,1.0,1.0,1968.0,2260.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6160-102,2.0,2.0,1968.0,2872.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-200,2.0,2.0,1968.0,2799.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6340-118,2.0,2.0,1968.0,2582.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-109,1.0,1.0,1968.0,1998.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6330-203,2.0,2.0,1968.0,2767.0,2022/01/01,No,Rented,True
0,6300 GREEN VALLEY CIR,6150-309,1.0,1.0,1968.0,2065.0,2022/01/01,No,Rented,True
