,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered,slug
0,3543/3545 HELMS AVE,3543 ,3,2.0,2020,5800.0,2022/08/11,NO,Rented,True,3543-3545-helms-ave
0,3437 CATTARAUGUS AVE,3437 ,2,2.0,1952,1000.0,2022/08/11,NO,Rented,True,3437-cattaraugus-ave
0,4141 LA SALLE AVE,4141 ,2,1.0,1921,2300.0,2022/08/11,NO,Rented,True,4141-la-salle-ave
0,6125 CANTERBURY DR,104 ,2,2.0,1970,2995.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,313 ,3,3.0,1970,2985.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,305 ,3,2.0,1970,2368.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,306 ,2,2.0,1970,2368.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,307 ,2,2.0,1970,2452.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,308 ,3,2.0,1970,3650.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,309 ,2,2.0,1970,2583.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,310 ,1,1.5,1970,1937.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,311 ,1,1.5,1970,2045.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,3843 MIDWAY AVE,3845 ,1,1.0,1948,0.0,2022/08/11,NO,Vacant,True,3843-midway-ave
0,6125 CANTERBURY DR,312 ,3,3.0,1970,2583.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,3603 SCHAEFER ST,1 ,3,3.0,1924,5950.0,2022/08/11,NO,Rented,True,3603-schaefer-st
0,3843 MIDWAY AVE,3843 ,1,1.0,1948,1610.0,2022/08/11,NO,Rented,True,3843-midway-ave
0,6125 CANTERBURY DR,105 ,3,2.0,1970,3652.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,314 ,1,1.0,1970,1884.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,11251 BRADDOCK DR,1 ,2,1.0,1950,2850.0,2022/08/11,NO,Rented,True,11251-braddock-dr
0,6050 CANTERBURY DR,H 232 ,3,2.0,1960,1800.0,2022/08/11,NO,Rented,True,6050-canterbury-dr
0,4331 DUQUESNE AVE,4331 ,2,2.5,1981,3900.0,2022/08/11,NO,Rented,True,4331-duquesne-ave
0,4144 MADISON AVE,4146 ,4,3.0,2013,5895.0,2022/08/11,NO,Rented,True,4144-madison-ave
0,4144 MADISON AVE,4144 ,3,2.0,1940,3120.0,2022/08/11,NO,Rented,True,4144-madison-ave
0,4044 MADISON AVE,4044 ,2,1.0,1923,4595.0,2022/08/11,NO,Rented,True,4044-madison-ave
0,4064 CHARLES AVE,4066 ,2,1.0,1952,3200.0,2022/08/11,NO,Rented,True,4064-charles-ave
0,4064 CHARLES AVE,4064 ,3,2.5,1952,3800.0,2022/08/11,NO,Rented,True,4064-charles-ave
0,4141 LA SALLE AVE,4139 ,1,1.0,1921,2300.0,2022/08/11,NO,Rented,True,4141-la-salle-ave
0,6125 CANTERBURY DR,304 ,2,2.0,1970,2260.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,303 ,2,2.0,1970,2476.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,302 ,2,2.0,1970,2476.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,301 ,2,2.0,1970,2260.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,106 ,3,2.0,1970,2583.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,108 ,3,2.0,1970,2691.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,109 ,3,2.0,1970,2476.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,110 ,2,1.0,1970,2238.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,111 ,3,2.0,1970,2771.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,112 ,3,3.0,1970,2691.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,201 ,2,2.0,1970,2995.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,202 ,2,2.0,1970,3150.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,203 ,2,2.0,1970,2260.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,204 ,2,2.0,1970,2363.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,205 ,3,2.0,1970,2153.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,206 ,3,2.0,1970,3762.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,207 ,2,2.0,1970,2995.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,208 ,3,2.0,1970,2583.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,209 ,3,2.0,1970,2717.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,210 ,1,1.5,1970,2045.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,211 ,1,1.5,1970,2045.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,212 ,3,2.0,1970,3650.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,3919 REDWOOD AVE,3919 ,4,1.25,1956,2850.0,2022/08/11,NO,Rented,True,3919-redwood-ave
0,6125 CANTERBURY DR,213 ,3,3.0,1970,2476.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,214 ,1,1.0,1970,2245.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,3843 MIDWAY AVE,3845 1/2 ,1,1.0,1948,1080.0,2022/08/11,NO,Rented,True,3843-midway-ave
0,6125 CANTERBURY DR,107 ,2,2.0,1970,2995.0,2022/08/11,NO,Rented,True,6125-canterbury-dr
0,10860 VENICE BLVD,12A ,1,1.0,1957,1400.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,12 ,1,1.0,1957,1350.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,17 ,1,1.0,1957,1300.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,18 ,1,1.0,1955,1495.0,2022/08/11,NO,Vacant,True,10860-venice-blvd
0,10860 VENICE BLVD,1 ,1,1.0,1957,1456.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,19 ,1,1.0,1957,1450.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,5 ,1,1.0,1957,1442.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,6219 GREEN VALLEY CIR,8 ,2,2.25,1978,1900.0,2022/08/11,NO,Rented,True,6219-green-valley-cir
0,10860 VENICE BLVD,20 ,1,1.0,1957,1400.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,15 ,1,1.0,1957,1275.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,11 ,1,1.0,1957,1350.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,3 ,1,1.0,1957,1200.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,16 ,1,1.0,1957,1595.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,14 ,1,1.0,1957,1425.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,6 ,1,1.0,1955,1550.0,2022/08/11,NO,Vacant,True,10860-venice-blvd
0,3437 CATTARAUGUS AVE,3439 ,1,1.0,1952,2200.0,2022/08/11,NO,Rented,True,3437-cattaraugus-ave
0,10860 VENICE BLVD,4 ,1,1.0,1957,1400.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10840 FAIRBANKS WAY,10840 ,2,1.0,1940,3100.0,2022/08/11,NO,Rented,True,10840-fairbanks-way
0,3543/3545 HELMS AVE,3545 ,3,2.0,2020,6000.0,2022/08/11,NO,Rented,True,3543-3545-helms-ave
0,3801 TILDEN AVE,11030 ,1,1.0,1940,1350.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,11032 ,1,1.0,1940,1313.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,10860 VENICE BLVD,8 ,1,1.0,1957,1450.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,10 ,1,1.0,1957,1350.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,9 ,1,1.0,1957,1350.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,3801 TILDEN AVE,11034 ,1,1.0,1940,1313.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,11036 ,1,1.0,1940,1550.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,10860 VENICE BLVD,2 ,1,1.0,1957,1287.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,10860 VENICE BLVD,7 ,1,1.0,1957,1200.0,2022/08/11,NO,Rented,True,10860-venice-blvd
0,3801 TILDEN AVE,3801 ,1,1.0,1940,1468.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,3811 ,1,1.0,1940,1495.0,2022/08/11,NO,Rented,True,3801-tilden-ave
0,3335 CAROLINE AVE,3335 ,2,1.0,1927,2950.0,2022/08/10,NO,Rented,True,3335-caroline-ave
0,11310 WASHINGTON PL,D ,2,1.0,1950,1600.0,2022/08/10,NO,Rented,True,11310-washington-pl
0,4172 DUQUESNE AVE,4172 ,2,1.0,1924,2800.0,2022/08/10,NO,Rented,True,4172-duquesne-ave
0,5113 OVERLAND AVE,5117 ,2,1.0,1944,2990.0,2022/08/10,NO,Rented,True,5113-overland-ave
0,1214 RAINTREE CIR,1214 ,2,2.0,1972,2100.0,2022/08/10,NO,Rented,True,1214-raintree-cir
0,5539 KINSTON AVE,5541 ,2,1.0,1951,1072.0,2022/08/10,YES,Rented,True,5539-kinston-ave
0,3414 CATTARAUGUS AVE,1 ,2,1.0,1939,4000.0,2022/08/10,NO,Rented,True,3414-cattaraugus-ave
0,3900 LAMARR AVE,1 ,3,2.5,1985,3700.0,2022/08/10,NO,Rented,True,3900-lamarr-ave
0,5539 KINSTON AVE,5545 ,2,1.0,1951,1035.0,2022/08/10,YES,Rented,True,5539-kinston-ave
0,4172 DUQUESNE AVE,4176 ,2,1.0,1924,2600.0,2022/08/10,NO,Rented,True,4172-duquesne-ave
0,4182 INGLEWOOD BLVD,1C ,1,1.0,1948,1500.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,5113 OVERLAND AVE,5113 ,2,1.0,1944,4500.0,2022/08/10,NO,Rented,True,5113-overland-ave
0,5527 KINSTON AVE,5531 ,2,1.0,1951,901.0,2022/08/10,YES,Rented,True,5527-kinston-ave
0,5527 KINSTON AVE,5533 ,2,1.0,1951,901.0,2022/08/10,YES,Rented,True,5527-kinston-ave
0,3607 SCHAEFER ST,3607 ,3,1.5,1961,3995.0,2022/08/10,NO,Rented,True,3607-schaefer-st
0,10761 JEFFERSON BLVD,10761 ,2,1.0,1944,3400.0,2022/08/10,NO,Rented,True,10761-jefferson-blvd
0,11310 WASHINGTON PL,C ,2,1.0,1950,1740.0,2022/08/10,NO,Rented,True,11310-washington-pl
0,5527 KINSTON AVE,5527 ,1,2.0,1951,901.0,2022/08/10,YES,Rented,True,5527-kinston-ave
0,11148 CULVER BLVD,11148 ,3,1.0,1946,3200.0,2022/08/10,NO,Rented,True,11148-culver-blvd
0,5539 KINSTON AVE,5539 ,2,1.0,1951,850.0,2022/08/10,YES,Rented,True,5539-kinston-ave
0,4182 INGLEWOOD BLVD,MB ,1,1.0,1948,1695.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,11260 OVERLAND AVE,1 ,3,2.5,1967,3800.0,2022/08/10,NO,Rented,True,11260-overland-ave
0,4111 SUMMERTIME LN,4111 ,1,1.0,1973,3400.0,2022/08/10,NO,Vacant,True,4111-summertime-ln
0,4182 INGLEWOOD BLVD,MC ,1,1.0,1948,1316.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,4182 INGLEWOOD BLVD,1D ,1,1.0,1948,0.0,2022/08/10,NO,Vacant,True,4182-inglewood-blvd
0,5001 STONEY CREEK RD,453 ,2,2.0,1973,2800.0,2022/08/10,NO,Rented,True,5001-stoney-creek-rd
0,4905 INDIAN WOOD RD,113 ,1,1.0,1973,1800.0,2022/08/10,NO,Rented,True,4905-indian-wood-rd
0,4182 INGLEWOOD BLVD,MD ,2,1.0,1948,2180.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,4033 WADE ST,#A ,3,2.0,1985,3000.0,2022/08/10,NO,Vacant,True,4033-wade-st
0,4182 INGLEWOOD BLVD,MA ,2,1.0,1948,1426.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,5870 GREEN VALLEY CIR,133 ,1,1.0,1970,2290.0,2022/08/10,NO,Rented,True,5870-green-valley-cir
0,4182 INGLEWOOD BLVD,1A ,1,1.0,1948,1785.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,10761 JEFFERSON BLVD,10763 ,2,1.0,1944,2990.0,2022/08/10,NO,Rented,True,10761-jefferson-blvd
0,5539 KINSTON AVE,5543 ,2,1.0,1951,985.0,2022/08/10,YES,Rented,True,5539-kinston-ave
0,4182 INGLEWOOD BLVD,1B ,1,1.0,1948,1900.0,2022/08/10,NO,Rented,True,4182-inglewood-blvd
0,5527 KINSTON AVE,5529 ,2,1.0,1951,901.0,2022/08/10,YES,Rented,True,5527-kinston-ave
0,11310 WASHINGTON PL,A ,2,1.0,1950,1375.0,2022/08/10,NO,Rented,True,11310-washington-pl
0,11310 WASHINGTON PL,B ,2,1.0,1950,1400.0,2022/08/10,NO,Rented,True,11310-washington-pl
0,9031 HUBBARD ST,9031 ,1,1.0,1924,2300.0,2022/08/09,NO,Rented,True,9031-hubbard-st
0,9031 HUBBARD ST,9033 ,1,1.0,1924,2147.0,2022/08/09,NO,Rented,True,9031-hubbard-st
0,3842 COLLEGE AVE,4 ,2,1.0,1959,2560.0,2022/08/09,NO,Rented,True,3842-college-ave
0,3842 COLLEGE AVE,2 ,2,2.0,1959,3600.0,2022/08/09,NO,Rented,True,3842-college-ave
0,3345 HELMS AVE,3345 1/2 ,2,2.0,1952,3600.0,2022/08/09,NO,Rented,True,3345-helms-ave
0,3909 SAWTELLE BLVD,3909 1/2 ,2,1.0,1953,2145.0,2022/08/09,NO,Rented,True,3909-sawtelle-blvd
0,3909 SAWTELLE BLVD,3911 1/2 ,2,1.0,1953,2345.0,2022/08/09,NO,Rented,True,3909-sawtelle-blvd
0,3873 BENTLEY AVE,3873 ,3,2.0,2022,3000.0,2022/08/09,NO,Rented,True,3873-bentley-ave
0,3316 HELMS AVE,1 ,3,2.0,1954,3250.0,2022/08/09,NO,Rented,True,3316-helms-ave
0,3816 WATSEKA AVE,11 ,0,1.0,1926,1233.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,A ,1,1.0,1926,1660.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,9 ,0,1.0,1926,1750.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,4191 LINCOLN AVE,4191 ,2,1.0,1917,3750.0,2022/08/09,NO,Rented,True,4191-lincoln-ave
0,3816 WATSEKA AVE,8 ,0,1.0,1926,1243.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,7 ,0,1.0,1926,1225.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,6 ,0,1.0,1926,1225.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,5 ,0,1.0,1926,1281.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,4 ,0,1.0,1926,1281.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,3 ,0,1.0,1926,1695.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,12 ,0,1.0,1926,1533.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3909 SAWTELLE BLVD,3909 ,1,1.0,1953,2050.0,2022/08/09,NO,Rented,True,3909-sawtelle-blvd
0,3816 WATSEKA AVE,10 ,0,1.0,1926,1265.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3316 HELMS AVE,2 ,3,2.0,1954,3300.0,2022/08/09,NO,Rented,True,3316-helms-ave
0,3873 BENTLEY AVE,3 ,2,2.0,2022,3000.0,2022/08/09,NO,Rented,True,3873-bentley-ave
0,3316 HELMS AVE,4 ,3,2.0,1954,3495.0,2022/08/09,NO,Rented,True,3316-helms-ave
0,3842 COLLEGE AVE,1 ,2,1.0,1959,3200.0,2022/08/09,NO,Rented,True,3842-college-ave
0,3315 CAROLINE AVE,3317 1/2 ,1,1.0,1952,2350.0,2022/08/09,NO,Rented,True,3315-caroline-ave
0,3315 CAROLINE AVE,3317 ,1,1.0,1952,2300.0,2022/08/09,NO,Rented,True,3315-caroline-ave
0,3909 SAWTELLE BLVD,3911 ,1,1.0,1953,2295.0,2022/08/09,NO,Rented,True,3909-sawtelle-blvd
0,3315 CAROLINE AVE,3315 1/2 ,1,1.0,1952,2250.0,2022/08/09,NO,Rented,True,3315-caroline-ave
0,3315 CAROLINE AVE,3315 ,1,1.0,1952,2300.0,2022/08/09,NO,Rented,True,3315-caroline-ave
0,3316 HELMS AVE,3 ,3,2.0,1954,3495.0,2022/08/09,NO,Rented,True,3316-helms-ave
0,9031 HUBBARD ST,9033 1/2 ,1,1.0,1924,3670.0,2022/08/09,NO,Rented,True,9031-hubbard-st
0,3816 WATSEKA AVE,1 ,0,1.0,1926,1492.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,3816 WATSEKA AVE,2 ,0,1.0,1926,1569.0,2022/08/09,NO,Rented,True,3816-watseka-ave
0,4276 JASMINE AVE,4276 ,1,1.0,1940,3210.0,2022/08/09,NO,Rented,True,4276-jasmine-ave
0,5909 CULVIEW ST,1 ,2,2.0,1954,4500.0,2022/08/09,NO,Rented,True,5909-culview-st
0,3350 FAY AVE,Front ,1,1.0,1948,1200.0,2022/08/09,NO,Rented,True,3350-fay-ave
0,4276 JASMINE AVE,4278 ,2,1.0,1940,3677.0,2022/08/09,NO,Rented,True,4276-jasmine-ave
0,3842 COLLEGE AVE,3 ,2,1.0,1959,2395.0,2022/08/09,NO,Rented,True,3842-college-ave
0,1104 RAINTREE CIR,1104 ,2,2.0,1972,3195.0,2022/08/09,NO,Rented,True,1104-raintree-cir
0,3345 HELMS AVE,3347 1/2 ,1,1.0,1952,2000.0,2022/08/09,NO,Rented,True,3345-helms-ave
0,3345 HELMS AVE,3345 ,2,2.0,1952,3750.0,2022/08/09,NO,Rented,True,3345-helms-ave
0,5674 WINDSOR WAY,109 ,2,2.0,1968,2460.0,2022/08/09,NO,Rented,True,5674-windsor-way
0,3345 HELMS AVE,3347 ,2,2.0,1952,4000.0,2022/08/09,NO,Rented,True,3345-helms-ave
0,3204 RAINTREE CIR,3204 ,1,1.0,1972,2200.0,2022/08/09,NO,Vacant,True,3204-raintree-cir
0,4931 INDIAN WOOD RD,359 ,2,1.0,1973,2100.0,2022/08/09,NO,Rented,True,4931-indian-wood-rd
0,6001 CANTERBURY DR,310 ,2,2.0,1969,2200.0,2022/08/09,NO,Rented,True,6001-canterbury-dr
0,4033 HURON AVE,1 ,3,1.0,1947,3750.0,2022/08/09,NO,Rented,True,4033-huron-ave
0,2106 SUMMERTIME LN,2106 ,2,2.0,1973,2750.0,2022/08/09,NO,Vacant,True,2106-summertime-ln
0,4026 TILDEN AVE,4026 ,2,2.0,1939,3250.0,2022/08/09,NO,Rented,True,4026-tilden-ave
0,9215 SUMMERTIME LN,9215 ,1,1.0,1974,600.0,2022/08/09,NO,Rented,True,9215-summertime-ln
0,4191 LINCOLN AVE,9943 ,2,1.0,0,0.0,2022/08/09,NO,Vacant,True,4191-lincoln-ave
0,10743 FLAXTON ST,10743 ,3,2.0,1948,4600.0,2022/08/09,NO,Rented,True,10743-flaxton-st
0,11832 ATLANTIC AVE,1 ,2,1.0,1957,2045.0,2022/08/09,NO,Rented,True,11832-atlantic-ave
0,7220 RAINTREE CIR,7220 ,1,1.0,1972,1900.0,2022/08/09,NO,Rented,True,7220-raintree-cir
0,4000 MADISON AVE,J ,1,1.0,1953,1950.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4000 MADISON AVE,I ,1,1.0,1953,1937.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4000 MADISON AVE,H ,1,1.0,1953,1943.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4262 LINCOLN AVE,1 ,2,1.0,1922,3500.0,2022/08/08,NO,Rented,True,4262-lincoln-ave
0,3863 PROSPECT AVE,2 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,10026 FARRAGUT DR,1 ,2,1.0,1943,1875.0,2022/08/08,NO,Rented,True,10026-farragut-dr
0,4000 MADISON AVE,K ,1,1.0,1953,1645.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4262 LINCOLN AVE,2 ,5,3.0,2005,6100.0,2022/08/08,NO,Rented,True,4262-lincoln-ave
0,11202 PATOM DR,1 ,2,2.0,1950,3760.0,2022/08/08,NO,Rented,True,11202-patom-dr
0,3863 PROSPECT AVE,3 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,4000 MADISON AVE,F ,1,1.0,1953,1785.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4000 MADISON AVE,G ,1,1.0,1953,1943.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,3318 HELMS AVE,3 ,2,2.0,1979,2995.0,2022/08/08,NO,Rented,True,3318-helms-ave
0,4000 MADISON AVE,L ,1,1.0,1953,1850.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,10901 CULVER BLVD,10901 ,1,1.0,1954,2195.0,2022/08/08,NO,Rented,True,10901-culver-blvd
0,4000 MADISON AVE,M ,1,1.0,1953,1785.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4000 MADISON AVE,N ,1,1.0,1953,1875.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,11010 ALETTA AVE,1 ,3,1.0,1940,2700.0,2022/08/08,NO,Rented,True,11010-aletta-ave
0,4000 MADISON AVE,O ,2,1.0,1953,2275.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,3863 PROSPECT AVE,5 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,3318 HELMS AVE,4 ,2,2.0,1979,2995.0,2022/08/08,NO,Rented,True,3318-helms-ave
0,3830 GIRARD AVE,3830 ,1,1.0,1949,1700.0,2022/08/08,NO,Rented,True,3830-girard-ave
0,3830 GIRARD AVE,3832 ,1,1.0,1949,1750.0,2022/08/08,NO,Rented,True,3830-girard-ave
0,3830 GIRARD AVE,3834 ,2,1.0,1959,2000.0,2022/08/08,NO,Rented,True,3830-girard-ave
0,4000 MADISON AVE,P ,0,1.0,1953,1700.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,10901 CULVER BLVD,10905 ,1,1.0,1954,2495.0,2022/08/08,NO,Rented,True,10901-culver-blvd
0,4105 SUMMERTIME LN,4105 ,1,1.0,1973,2450.0,2022/08/08,NO,Rented,True,4105-summertime-ln
0,3863 PROSPECT AVE,7 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,3424 CAROLINE AVE,3424 ,1,1.0,1953,1200.0,2022/08/08,NO,Rented,True,3424-caroline-ave
0,3863 PROSPECT AVE,1 ,2,2.0,1965,2627.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,4000 MADISON AVE,E ,1,1.0,1953,1890.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,3863 PROSPECT AVE,6 ,2,2.0,1965,2627.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,4000 MADISON AVE,D ,1,1.0,1953,1830.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,3417 HELMS AVE,3 ,2,1.0,1978,2795.0,2022/08/08,NO,Rented,True,3417-helms-ave
0,4000 MADISON AVE,C ,1,1.0,1953,1780.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,3424 CAROLINE AVE,3426 ,1,1.0,1953,1050.0,2022/08/08,NO,Rented,True,3424-caroline-ave
0,10700 RANCH RD,1 ,3,2.5,1958,5900.0,2022/08/08,NO,Rented,True,10700-ranch-rd
0,3318 HELMS AVE,2 ,2,2.0,1979,2879.0,2022/08/08,NO,Rented,True,3318-helms-ave
0,3417 HELMS AVE,2 ,2,1.0,1978,2795.0,2022/08/08,NO,Rented,True,3417-helms-ave
0,3863 PROSPECT AVE,8 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,4000 MADISON AVE,B ,1,1.0,1953,2021.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,10901 CULVER BLVD,10909 ,2,1.0,1954,2450.0,2022/08/08,NO,Rented,True,10901-culver-blvd
0,10901 CULVER BLVD,10907 ,2,1.0,1954,2500.0,2022/08/08,NO,Rented,True,10901-culver-blvd
0,4000 MADISON AVE,A ,1,1.0,1953,1975.0,2022/08/08,NO,Rented,True,4000-madison-ave
0,4900 OVERLAND AVE,185 ,1,1.0,1973,2300.0,2022/08/08,NO,Rented,True,4900-overland-ave
0,3417 HELMS AVE,1 ,2,2.0,1978,2621.0,2022/08/08,NO,Rented,True,3417-helms-ave
0,5623 CANTERBURY DR,5623 ,2,2.5,1984,2675.0,2022/08/08,NO,Rented,True,5623-canterbury-dr
0,10026 FARRAGUT DR,2 ,4,3.0,1943,5300.0,2022/08/08,NO,Rented,True,10026-farragut-dr
0,6001 CANTERBURY DR,209 ,1,1.0,1967,1480.0,2022/08/08,NO,Rented,True,6001-canterbury-dr
0,3318 HELMS AVE,1 ,2,2.0,1979,2995.0,2022/08/08,NO,Rented,True,3318-helms-ave
0,6150 BUCKINGHAM PKWY,206 ,2,2.0,1967,2900.0,2022/08/08,NO,Rented,True,6150-buckingham-pkwy
0,3863 PROSPECT AVE,4 ,2,2.0,1965,2995.0,2022/08/08,NO,Rented,True,3863-prospect-ave
0,10901 CULVER BLVD,10903 ,1,1.0,1954,2595.0,2022/08/08,NO,Rented,True,10901-culver-blvd
0,4245 DUQUESNE AVE,1 ,3,1.0,1917,2500.0,2022/08/08,NO,Rented,True,4245-duquesne-ave
0,5428 KINSTON AVE,5428 ,2,1.0,1951,1415.0,2022/08/08,NO,Rented,True,5428-kinston-ave
0,5428 KINSTON AVE,5430 ,2,1.0,1951,1030.0,2022/08/08,NO,Rented,True,5428-kinston-ave
0,5428 KINSTON AVE,5432 ,2,1.0,1951,1415.0,2022/08/08,NO,Rented,True,5428-kinston-ave
