,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered,slug
0,7216 RAINTREE CIR,7216,1,1.0,0,"$1,800",8/18/2022,NO,Rented,True,7216-raintree-cir
0,4244 DUQUESNE AVE,9,0,1.0,1964,"$1,135",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,3410 SHERBOURNE DR,3410,3,1.0,1953,"$3,700",8/18/2022,NO,Rented,True,3410-sherbourne-dr
0,4211 BALDWIN AVE,1,2,1.0,1924,"$2,700",8/18/2022,NO,Rented,True,4211-baldwin-ave
0,9069 CARSON ST,2-Jan,1,1.0,1958,"$3,250",8/18/2022,NO,Rented,True,9069-carson-st
0,4244 DUQUESNE AVE,5,2,1.5,1964,"$1,415",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,8,2,1.5,1964,"$2,475",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,6000 CANTERBURY DR,M121,3,2.0,1971,"$2,525",8/18/2022,NO,Rented,True,6000-canterbury-dr
0,4244 DUQUESNE AVE,7,1,1.0,1964,"$1,864",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,6,1,1.0,1964,"$1,864",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,1,3,2.0,1964,"$2,700",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,2,1,1.0,1964,"$1,695",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,3,1,1.0,1964,"$1,790",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,4244 DUQUESNE AVE,4,2,1.5,1964,"$1,900",8/18/2022,NO,Rented,True,4244-duquesne-ave
0,5625 GREEN VALLEY CIR,102,2,2.0,1969,"$2,300",8/18/2022,NO,Rented,True,5625-green-valley-cir
0,4101 SAWTELLE BLVD,1,1,1.0,1963,"$1,650",8/18/2021,NO,Rented,True,4101-sawtelle-blvd
0,4101 SAWTELLE BLVD,2,2,1.0,1963,"$2,000",8/18/2021,NO,Rented,True,4101-sawtelle-blvd
0,11225 PATOM DR,3980,2,1.0,1944,"$2,599",8/18/2021,NO,Rented,True,11225-patom-dr
0,4224 MADISON AVE,4224,2,2.0,2004,"$3,400",8/18/2021,NO,Rented,True,4224-madison-ave
0,4224 MADISON AVE,4226,4,4.0,2004,"$4,980",8/18/2021,NO,Rented,True,4224-madison-ave
0,4150 DUQUESNE AVE,104,3,3.0,1980,"$4,000",8/18/2021,NO,Rented,True,4150-duquesne-ave
0,4101 SAWTELLE BLVD,3,1,1.0,1963,"$1,650",8/18/2021,NO,Rented,True,4101-sawtelle-blvd
0,4101 SAWTELLE BLVD,4,2,1.0,1963,"$2,000",8/18/2021,NO,Rented,True,4101-sawtelle-blvd
0,4101 SAWTELLE BLVD,5,3,2.0,1963,"$2,700",8/18/2021,NO,Rented,True,4101-sawtelle-blvd
0,4820 HOLLOW CORNER RD,265,3,2.0,1973,"$3,325",8/18/2021,NO,Rented,True,4820-hollow-corner-rd
0,5564 KINSTON AVE,5566,2,1.0,1953,"$2,150",8/17/2022,NO,Rented,True,5564-kinston-ave
0,3927 HURON AVE,3,2,1.0,1956,$850,8/17/2022,NO,Rented,True,3927-huron-ave
0,5564 KINSTON AVE,5564,2,1.0,1953,"$2,295",8/17/2022,NO,Rented,True,5564-kinston-ave
0,3927 HURON AVE,2,1,1.0,1956,"$1,100",8/17/2022,NO,Rented,True,3927-huron-ave
0,6385 GREEN VALLEY CIR,218,2,2.0,1970,$0,8/17/2022,NO,Vacant,True,6385-green-valley-cir
0,8910 KRUEGER ST,1,1,1.0,1927,"$2,595",8/17/2022,NO,Rented,True,8910-krueger-st
0,8910 KRUEGER ST,8912-2,1,1.0,1927,"$2,495",8/17/2022,NO,Rented,True,8910-krueger-st
0,5564 KINSTON AVE,5568,2,1.0,1953,"$2,295",8/17/2022,NO,Rented,True,5564-kinston-ave
0,8910 KRUEGER ST,8914-3,1,1.0,1927,"$1,575",8/17/2022,NO,Rented,True,8910-krueger-st
0,5564 KINSTON AVE,5570,2,1.0,1953,"$2,250",8/17/2022,NO,Rented,True,5564-kinston-ave
0,3927 HURON AVE,4,2,1.0,1956,"$1,250",8/17/2022,NO,Rented,True,3927-huron-ave
0,3927 HURON AVE,5,1,1.0,1956,"$1,000",8/17/2022,NO,Rented,True,3927-huron-ave
0,3927 HURON AVE,6,1,1.0,1956,"$1,000",8/17/2022,NO,Rented,True,3927-huron-ave
0,3927 HURON AVE,1,1,1.0,1956,"$1,350",8/17/2022,NO,Rented,True,3927-huron-ave
0,4304 SUMMERTIME LN,304,2,2.0,1973,"$2,350",8/17/2021,NO,Rented,True,4304-summertime-ln
0,3315 SUMMERTIME LN,315,1,1.0,1973,"$2,100",8/17/2021,NO,Rented,True,3315-summertime-ln
0,4058 LA SALLE AVE,a,2,2.0,1924,"$3,100",8/17/2021,NO,Rented,True,4058-la-salle-ave
0,4058 LA SALLE AVE,b,1,1.0,1924,"$2,800",8/17/2021,NO,Rented,True,4058-la-salle-ave
0,4132 CHARLES AVE,4132,1,1.0,1947,"$2,000",8/17/2021,NO,Rented,True,4132-charles-ave
0,4132 CHARLES AVE,4134,3,2.5,1947,"$4,100",8/17/2021,NO,Rented,True,4132-charles-ave
0,11327 STEVENS AVE,11327,2,1.0,1949,"$1,900",8/17/2021,NO,Rented,True,11327-stevens-ave
0,4058 LA SALLE AVE,c,2,2.0,1924,"$2,900",8/17/2021,NO,Rented,True,4058-la-salle-ave
0,4130 VINTON AVE,1,3,1.0,1928,$0,8/17/2021,NO,Vacant,True,4130-vinton-ave
0,3924 TULLER AVE,1,3,2.0,1941,"$6,500",8/17/2021,NO,Rented,True,3924-tuller-ave
0,3603 WESLEY ST,3603,4,3.0,2018,"$5,900",8/17/2021,NO,Rented,True,3603-wesley-st
0,11516 WASHINGTON PL,d,2,1.0,1952,"$2,295",8/16/2022,NO,Rented,True,11516-washington-pl
0,11516 WASHINGTON PL,b,2,1.0,1952,$0,8/16/2022,NO,Vacant,True,11516-washington-pl
0,11520 WASHINGTON PL,B,2,1.0,1950,"$2,800",8/16/2022,NO,Rented,True,11520-washington-pl
0,11516 WASHINGTON PL,a,2,1.0,1952,"$1,932",8/16/2022,NO,Rented,True,11516-washington-pl
0,11520 WASHINGTON PL,A,2,1.0,1950,"$2,800",8/16/2022,NO,Rented,True,11520-washington-pl
0,11520 WASHINGTON PL,D,2,1.0,1950,"$2,800",8/16/2022,NO,Rented,True,11520-washington-pl
0,10841 FAIRBANKS WAY,10841,3,2.0,1940,"$6,000",8/16/2022,NO,Rented,True,10841-fairbanks-way
0,11516 WASHINGTON PL,c,2,1.0,1952,"$1,932",8/16/2022,NO,Rented,True,11516-washington-pl
0,13209 SUMMERTIME LN,13209,1,1.0,1973,"$2,000",8/16/2022,NO,Rented,True,13209-summertime-ln
0,11520 WASHINGTON PL,C,2,1.0,1950,"$2,495",8/16/2022,NO,Rented,True,11520-washington-pl
0,4211 SUMMERTIME LN,211,2,2.0,1973,"$2,500",8/16/2021,NO,Rented,True,4211-summertime-ln
0,4211 DUQUESNE AVE,5,3,2.0,1967,"$3,595",8/16/2021,NO,Rented,True,4211-duquesne-ave
0,6199 CANTERBURY DR,206,2,2.0,1967,"$2,285",8/16/2021,NO,Rented,True,6199-canterbury-dr
0,9068 LUCERNE AVE,2,1,1.0,1970,"$2,585",8/16/2021,NO,Rented,True,9068-lucerne-ave
0,6206 SUMMERTIME LN,206,1,1.0,1973,"$2,000",8/16/2021,NO,Rented,True,6206-summertime-ln
0,14314 SUMMERTIME LN,314,3,2.0,1973,"$3,300",8/16/2021,NO,Rented,True,14314-summertime-ln
0,9068 LUCERNE AVE,1,1,1.0,1970,"$2,100",8/16/2021,NO,Rented,True,9068-lucerne-ave
0,5950 CANTERBURY DR,c309,2,2.0,1971,"$2,900",8/16/2021,NO,Rented,True,5950-canterbury-dr
0,5950 CANTERBURY DR,c202,2,2.0,1971,"$2,800",8/16/2021,NO,Rented,True,5950-canterbury-dr
0,5003 STONEY CREEK RD,1,2,2.0,1978,"$2,800",8/16/2021,NO,Rented,True,5003-stoney-creek-rd
0,11033 BARMAN AVE,1,4,3.0,1939,"$4,900",8/16/2021,NO,Rented,True,11033-barman-ave
0,5900 CANTERBURY DR,a103,1,1.0,1971,"$2,200",8/16/2021,NO,Rented,True,5900-canterbury-dr
0,4038 MOORE ST,1,2,1.0,1939,$850,8/15/2022,NO,Rented,True,4038-moore-st
0,5451 KINSTON AVE,5457,2,1.0,1951,"$2,016",8/15/2022,NO,Rented,True,5451-kinston-ave
0,5201 RAINTREE CIR,187,2,2.0,1972,"$2,100",8/15/2022,NO,Rented,True,5201-raintree-cir
0,4069 JACKSON AVE,4071,1,1.0,1951,$0,8/15/2022,NO,Vacant,True,4069-jackson-ave
0,5114 RAINTREE CIR,5114,2,2.0,1972,"$3,200",8/15/2022,NO,Rented,True,5114-raintree-cir
0,4640 MAYTIME LN,4640,3,3.0,1975,"$3,000",8/15/2022,NO,Rented,True,4640-maytime-ln
0,3914 HURON AVE,3916,1,1.0,0,$0,8/15/2022,NO,Vacant,True,3914-huron-ave
0,3914 HURON AVE,3914,1,1.0,0,$0,8/15/2022,NO,Vacant,True,3914-huron-ave
0,5451 KINSTON AVE,5453,2,1.0,1951,"$2,122",8/15/2022,NO,Rented,True,5451-kinston-ave
0,3914 HURON AVE,1/2,1,1.0,1926,$0,8/15/2022,NO,Vacant,True,3914-huron-ave
0,4069 JACKSON AVE,4073,2,1.0,1951,$0,8/15/2022,NO,Vacant,True,4069-jackson-ave
0,5451 KINSTON AVE,5455,2,1.0,1951,"$2,122",8/15/2022,NO,Rented,True,5451-kinston-ave
0,5950 CANTERBURY DR,J117,3,2.0,1979,"$2,780",8/15/2022,NO,Rented,True,5950-canterbury-dr
0,4164 MADISON AVE,C,2,1.0,1956,"$3,400",8/15/2022,NO,Rented,True,4164-madison-ave
0,3832-34 HURON AVENUE,3,2,1.0,1958,"$1,800",8/15/2022,NO,Rented,True,3832-34-huron-avenue
0,3832-34 HURON AVENUE,2,2,1.0,1958,"$1,800",8/15/2022,NO,Rented,True,3832-34-huron-avenue
0,4164 MADISON AVE,A,2,1.0,1956,"$3,579",8/15/2022,NO,Rented,True,4164-madison-ave
0,3832-34 HURON AVENUE,1,2,1.0,1958,"$1,025",8/15/2022,NO,Rented,True,3832-34-huron-avenue
0,4181 LA SALLE AVE,1,2,1.0,1930,"$2,000",8/15/2022,NO,Rented,True,4181-la-salle-ave
0,4164 MADISON AVE,B,2,1.0,1956,"$3,900",8/15/2022,NO,Rented,True,4164-madison-ave
0,4249 MCLAUGHLIN AVE,1,3,3.0,2004,"$2,800",8/15/2022,NO,Rented,True,4249-mclaughlin-ave
0,4132 MADISON AVE,4132,1,1.0,1971,"$1,700",8/15/2022,NO,Rented,True,4132-madison-ave
0,3460 FAY AVE,,3,1.0,1948,"$4,150",8/15/2022,NO,Rented,True,3460-fay-ave
0,5451 KINSTON AVE,5451,2,1.0,1951,"$2,500",8/15/2022,NO,Rented,True,5451-kinston-ave
0,4069 JACKSON AVE,4069,1,1.0,1951,"$3,150",8/15/2022,NO,Rented,True,4069-jackson-ave
0,4057 HURON AVE,4057,2,1.0,1942,"$3,000",8/15/2022,NO,Rented,True,4057-huron-ave
0,4136 CENTER ST,4136,2,1.0,1952,"$3,070",8/15/2021,NO,Rented,True,4136-center-st
0,4136 CENTER ST,4138,2,1.0,1952,"$2,500",8/15/2021,NO,Rented,True,4136-center-st
0,9983 BRADDOCK DR,9989-2,2,2.0,1976,"$3,150",8/15/2012,NO,Rented,True,9983-braddock-dr
0,4105 DUQUESNE AVE,5,0,1.0,1926,"$1,780",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,6,0,1.0,1926,"$2,095",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,4,1,1.0,1926,"$2,525",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,8,0,1.0,1926,"$1,850",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,1,1,1.0,1926,"$2,048",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,3930 HURON AVE,3930,2,1.0,1920,"$2,508",8/14/2022,NO,Rented,True,3930-huron-ave
0,10887 FLAXTON ST,10887,2,1.0,1954,"$2,400",8/14/2022,NO,Rented,True,10887-flaxton-st
0,4105 DUQUESNE AVE,3,1,1.0,1926,"$2,001",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,2,1,1.0,1926,"$2,695",8/14/2022,NO,Vacant,True,4105-duquesne-ave
0,4105 DUQUESNE AVE,7,0,1.0,1926,"$2,150",8/14/2022,NO,Rented,True,4105-duquesne-ave
0,5651 SUMNER WAY,109,1,1.0,1978,"$1,550",8/13/2022,NO,Rented,True,5651-sumner-way
0,5625 WINDSOR WAY,302,2,2.0,1967,"$2,795",8/13/2022,NO,Rented,True,5625-windsor-way
0,4006 BOISE AVE,Wash,1,1.0,1970,"$1,800",8/13/2022,NO,Rented,True,4006-boise-ave
0,3826 PROSPECT AVE,4,2,1.75,1968,"$2,475",8/13/2022,NO,Rented,True,3826-prospect-ave
0,6665 GREEN VALLEY CIR,318,2,2.0,1970,"$2,600",8/13/2022,NO,Rented,True,6665-green-valley-cir
0,3826 PROSPECT AVE,7,3,1.75,1968,$0,8/13/2022,NO,Vacant,True,3826-prospect-ave
0,3826 PROSPECT AVE,6,2,1.75,1968,"$2,595",8/13/2022,NO,Rented,True,3826-prospect-ave
0,3826 PROSPECT AVE,5,2,1.75,1968,"$2,500",8/13/2022,NO,Rented,True,3826-prospect-ave
0,4006 BOISE AVE,Boise,1,1.0,1970,"$1,800",8/13/2022,NO,Rented,True,4006-boise-ave
0,3826 PROSPECT AVE,3,1,1.0,1968,"$2,025",8/13/2022,NO,Rented,True,3826-prospect-ave
0,3826 PROSPECT AVE,1,0,1.0,1968,"$1,985",8/13/2022,NO,Rented,True,3826-prospect-ave
0,3826 PROSPECT AVE,2,2,1.75,1968,"$2,580",8/13/2022,NO,Rented,True,3826-prospect-ave
0,12304 WASHINGTON PL,D,2,1.0,1950,"$2,530",8/13/2021,NO,Rented,True,12304-washington-pl
0,11266 VENICE BLVD,1,2,1.0,1954,"$1,950",8/13/2021,NO,Rented,True,11266-venice-blvd
0,12304 WASHINGTON PL,A,2,1.0,1950,"$2,450",8/13/2021,NO,Rented,True,12304-washington-pl
0,12304 WASHINGTON PL,B,2,1.0,1950,"$2,450",8/13/2021,NO,Rented,True,12304-washington-pl
0,12304 WASHINGTON PL,C,2,1.0,1950,"$2,650",8/13/2021,NO,Rented,True,12304-washington-pl
0,11266 VENICE BLVD,3,1,1.0,1954,"$1,339",8/13/2021,NO,Rented,True,11266-venice-blvd
0,11266 VENICE BLVD,2,1,1.0,1954,"$1,421",8/13/2021,NO,Rented,True,11266-venice-blvd
0,3843 TILDEN AVE,3,2,1.0,1971,"$1,854",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,1,1,1.0,1971,"$1,648",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,7,3,2.0,1971,"$3,193",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,6,3,2.0,1971,"$2,987",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,5,3,2.0,1971,"$2,987",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,4,2,1.0,1971,"$2,700",8/13/2020,NO,Rented,True,3843-tilden-ave
0,3843 TILDEN AVE,2,1,1.0,1971,"$1,600",8/13/2020,NO,Rented,True,3843-tilden-ave
0,6250 BUCKINGHAM PKWY,308,2,2.0,1969,"$2,850",8/12/2022,NO,Rented,True,6250-buckingham-pkwy
0,12362 HERBERT ST,1,3,2.0,1950,"$6,750",8/12/2022,NO,Rented,True,12362-herbert-st
0,5115 SHOWBOAT LN,5115,3,3.0,1973,"$4,095",8/12/2022,NO,Rented,True,5115-showboat-ln
0,3431 CATTARAUGUS AVE,3431,3,2.5,2016,"$5,200",8/12/2022,NO,Rented,True,3431-cattaraugus-ave
0,5105 BOUNTY LN,5105,3,2.0,1975,"$5,400",8/12/2022,NO,Rented,True,5105-bounty-ln
0,3431 CATTARAUGUS AVE,3433,3,2.5,2016,"$5,200",8/12/2022,NO,Rented,True,3431-cattaraugus-ave
0,11257 BRADDOCK DR,1,2,2.0,1939,"$3,400",8/12/2022,NO,Rented,True,11257-braddock-dr
0,6050 CANTERBURY DR,F-105,2,2.0,1971,"$1,600",8/12/2022,NO,Rented,True,6050-canterbury-dr
0,4117 CHARLES AVE,1,3,1.0,1951,"$4,400",8/12/2022,NO,Rented,True,4117-charles-ave
0,4900 OVERLAND AVE,104,1,1.25,1973,"$2,450",8/12/2022,NO,Rented,True,4900-overland-ave
0,12022 12024 WASHINGTON BLVD,4,0,1.0,1947,"$1,100",8/12/2021,NO,Rented,True,12022-12024-washington-blvd
0,4123 JASMINE AVE,1,1,1.0,2021,"$2,800",8/12/2021,NO,Rented,True,4123-jasmine-ave
0,6175 CANTERBURY DR,311,2,2.0,1968,"$2,039",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,4028 HIGUERA ST,4030,1,1.0,1930,$913,8/12/2021,NO,Rented,True,4028-higuera-st
0,5011 SHOWBOAT PL,5011,4,3.0,1974,"$3,600",8/12/2021,NO,Rented,True,5011-showboat-pl
0,12022 12024 WASHINGTON BLVD,1,0,1.0,1947,$825,8/12/2021,NO,Rented,True,12022-12024-washington-blvd
0,4049 LINCOLN AVE,4049,2,3.0,2005,"$4,000",8/12/2021,NO,Rented,True,4049-lincoln-ave
0,12022 12024 WASHINGTON BLVD,24-May,0,1.0,1947,$0,8/12/2021,NO,Vacant,True,12022-12024-washington-blvd
0,12022 12024 WASHINGTON BLVD,2,0,1.0,1947,$760,8/12/2021,NO,Rented,True,12022-12024-washington-blvd
0,12022 12024 WASHINGTON BLVD,3,0,1.0,1947,$0,8/12/2021,NO,Vacant,True,12022-12024-washington-blvd
0,12022 12024 WASHINGTON BLVD,24-Aug,0,1.0,1947,$0,8/12/2021,NO,Vacant,True,12022-12024-washington-blvd
0,12022 12024 WASHINGTON BLVD,24-Jul,0,1.0,1947,$750,8/12/2021,NO,Rented,True,12022-12024-washington-blvd
0,12022 12024 WASHINGTON BLVD,24-Jun,0,1.0,1947,$0,8/12/2021,NO,Vacant,True,12022-12024-washington-blvd
0,4028 HIGUERA ST,4026,2,2.0,1930,"$1,717",8/12/2021,NO,Rented,True,4028-higuera-st
0,4028 HIGUERA ST,4028,0,1.0,1930,$773,8/12/2021,NO,Rented,True,4028-higuera-st
0,6175 CANTERBURY DR,309,2,1.0,1968,"$2,150",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,6175 CANTERBURY DR,108,3,2.0,1968,"$2,845",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,6175 CANTERBURY DR,303,1,1.0,1968,"$1,524",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,6175 CANTERBURY DR,305,1,1.0,1968,"$1,565",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,6175 CANTERBURY DR,306,1,1.0,1968,"$1,576",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,4123 JASMINE AVE,4125,4,3.0,2021,"$6,500",8/12/2021,NO,Rented,True,4123-jasmine-ave
0,6175 CANTERBURY DR,307,2,2.0,1968,"$2,158",8/12/2021,NO,Rented,True,6175-canterbury-dr
0,4123 JASMINE AVE,4123A,1,1.0,2021,"$2,800",8/12/2021,NO,Rented,True,4123-jasmine-ave
0,6125 CANTERBURY DR,312,3,3.0,1970,"$2,583",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,4064 CHARLES AVE,4064,3,2.5,1952,"$3,800",8/11/2022,NO,Rented,True,4064-charles-ave
0,4064 CHARLES AVE,4066,2,1.0,1952,"$3,200",8/11/2022,NO,Rented,True,4064-charles-ave
0,6125 CANTERBURY DR,208,3,2.0,1970,"$2,583",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,305,3,2.0,1970,"$2,368",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,304,2,2.0,1970,"$2,260",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,201,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,210,1,1.5,1970,"$2,045",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,106,3,2.0,1970,"$2,583",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,202,2,2.0,1970,"$3,150",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,214,1,1.0,1970,"$2,245",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,303,2,2.0,1970,"$2,476",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,104,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,302,2,2.0,1970,"$2,476",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,203,2,2.0,1970,"$2,260",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,204,2,2.0,1970,"$2,363",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6913 HANNUM AVE,1,3,2.5,1992,"$3,750",8/11/2022,NO,Rented,True,6913-hannum-ave
0,6125 CANTERBURY DR,205,3,2.0,1970,"$2,153",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,206,3,2.0,1970,"$3,762",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,105,3,2.0,1970,"$3,652",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,306,2,2.0,1970,"$2,368",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,209,3,2.0,1970,"$2,717",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,301,2,2.0,1970,"$2,260",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,313,3,3.0,1970,"$2,985",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,311,1,1.5,1970,"$2,045",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,213,3,3.0,1970,"$2,476",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,10840 FAIRBANKS WAY,10840,2,1.0,1940,"$3,100",8/11/2022,NO,Rented,True,10840-fairbanks-way
0,6125 CANTERBURY DR,110,2,1.0,1970,"$2,238",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,4132 MENTONE AVE,4132,3,2.0,1947,"$3,800",8/11/2022,NO,Rented,True,4132-mentone-ave
0,6125 CANTERBURY DR,314,1,1.0,1970,"$1,884",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,212,3,2.0,1970,"$3,650",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,310,1,1.5,1970,"$1,937",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,309,2,2.0,1970,"$2,583",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,112,3,3.0,1970,"$2,691",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,211,1,1.5,1970,"$2,045",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6219 GREEN VALLEY CIR,8,2,2.25,1978,"$1,900",8/11/2022,NO,Rented,True,6219-green-valley-cir
0,6125 CANTERBURY DR,308,3,2.0,1970,"$3,650",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,111,3,2.0,1970,"$2,771",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,307,2,2.0,1970,"$2,452",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,4705 MAYTIME LN,4705,1,1.0,0,$850,8/11/2022,NO,Rented,True,4705-maytime-ln
0,6125 CANTERBURY DR,108,3,2.0,1970,"$2,691",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,107,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,109,3,2.0,1970,"$2,476",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,103,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,4037 MCLAUGHLIN AVE,2,2,2.0,1972,"$3,250",8/11/2022,NO,Rented,True,4037-mclaughlin-ave
0,3437 CATTARAUGUS AVE,3439,1,1.0,1952,"$2,200",8/11/2022,NO,Rented,True,3437-cattaraugus-ave
0,3801 TILDEN AVE,3801,1,1.0,1940,"$1,468",8/11/2022,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,11036,1,1.0,1940,"$1,550",8/11/2022,NO,Rented,True,3801-tilden-ave
0,3543/3545 HELMS AVE,3545,3,2.0,2020,"$6,000",8/11/2022,NO,Rented,True,3543-3545-helms-ave
0,3801 TILDEN AVE,11034,1,1.0,1940,"$1,313",8/11/2022,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,11032,1,1.0,1940,"$1,313",8/11/2022,NO,Rented,True,3801-tilden-ave
0,3801 TILDEN AVE,11030,1,1.0,1940,"$1,350",8/11/2022,NO,Rented,True,3801-tilden-ave
0,4044 MADISON AVE,4044,2,1.0,1923,"$4,595",8/11/2022,NO,Rented,True,4044-madison-ave
0,3801 TILDEN AVE,3811,1,1.0,1940,"$1,495",8/11/2022,NO,Rented,True,3801-tilden-ave
0,3437 CATTARAUGUS AVE,3437,2,2.0,1952,"$1,000",8/11/2022,NO,Rented,True,3437-cattaraugus-ave
0,3919 REDWOOD AVE,3919,4,1.25,1956,"$2,850",8/11/2022,NO,Rented,True,3919-redwood-ave
0,11251 BRADDOCK DR,1,2,1.0,1950,"$2,850",8/11/2022,NO,Rented,True,11251-braddock-dr
0,6125 CANTERBURY DR,102,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,3843 MIDWAY AVE,3843,1,1.0,1948,"$1,610",8/11/2022,NO,Rented,True,3843-midway-ave
0,3843 MIDWAY AVE,1/2,1,1.0,1948,"$1,080",8/11/2022,NO,Rented,True,3843-midway-ave
0,3603 SCHAEFER ST,1,3,3.0,1924,"$5,950",8/11/2022,NO,Rented,True,3603-schaefer-st
0,3843 MIDWAY AVE,3845,1,1.0,1948,$0,8/11/2022,NO,Vacant,True,3843-midway-ave
0,3543/3545 HELMS AVE,3543,3,2.0,2020,"$5,800",8/11/2022,NO,Rented,True,3543-3545-helms-ave
0,6125 CANTERBURY DR,207,2,2.0,1970,"$2,995",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,6125 CANTERBURY DR,101,2,2.0,1970,"$2,260",8/11/2022,NO,Rented,True,6125-canterbury-dr
0,4331 DUQUESNE AVE,4331,2,2.5,1981,"$3,900",8/11/2022,NO,Rented,True,4331-duquesne-ave
0,4141 LA SALLE AVE,4139,1,1.0,1921,"$2,300",8/11/2022,NO,Rented,True,4141-la-salle-ave
0,4141 LA SALLE AVE,4141,2,1.0,1921,"$2,300",8/11/2022,NO,Rented,True,4141-la-salle-ave
